source,class,candidate_files,resolved
system/libs/ProjectLibrary/SDO/Core/DAO/Categorias.class.php,ProjectLibrary_SDO_Core_DAO,system/libs/ProjectLibrary/SDO/Core/DAO.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/Categorias.class.php,ProjectLibrary_SDO_Core_DB,system/libs/ProjectLibrary/SDO/Core/DB.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/File.class.php,DB_DAO_FileDAO,system/libs/CoreLibrary/DB/DAO/FileDAO.class.php | system/libs/CoreLibrary/DB/DAO/_FileDAO.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/File.class.php,ProjectLibrary_SDO_Core_DB,system/libs/ProjectLibrary/SDO/Core/DB.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/Marcas.class.php,ProjectLibrary_SDO_Core_DAO,system/libs/ProjectLibrary/SDO/Core/DAO.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/Marcas.class.php,ProjectLibrary_SDO_Core_DB,system/libs/ProjectLibrary/SDO/Core/DB.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/Permission.class.php,ProjectLibrary_SDO_Core_DAO,system/libs/ProjectLibrary/SDO/Core/DAO.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/Permission.class.php,ProjectLibrary_SDO_Core_DB,system/libs/ProjectLibrary/SDO/Core/DB.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/Productos.class.php,ProjectLibrary_SDO_Core_DAO,system/libs/ProjectLibrary/SDO/Core/DAO.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/Productos.class.php,ProjectLibrary_SDO_Core_DB,system/libs/ProjectLibrary/SDO/Core/DB.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/User.class.php,ProjectLibrary_SDO_Core_DAO,system/libs/ProjectLibrary/SDO/Core/DAO.class.php,True
system/libs/ProjectLibrary/SDO/Core/DAO/User.class.php,ProjectLibrary_SDO_Core_DB,system/libs/ProjectLibrary/SDO/Core/DB.class.php,True
system/libs/ProjectLibrary/SDO/Core/DB/Exception.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,ProjectLibrary_FrontEnd_Util_UserSession,system/libs/ProjectLibrary/FrontEnd/Util/UserSession.class.php,True
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,ProjectLibrary_SDO_Core_Application_Entrevista,,False
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,DB_DAO_FileDAO,system/libs/CoreLibrary/DB/DAO/FileDAO.class.php | system/libs/CoreLibrary/DB/DAO/_FileDAO.class.php,True
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,IO_AudioFileApplication,,False
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,IO_FileApplication,system/libs/CoreLibrary/IO/FileApplication.class.php,True
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,IO_ImageFileApplication,system/libs/CoreLibrary/IO/ImageFileApplication.class.php,True
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,ProjectLibrary_Entity_Search,system/libs/ProjectLibrary/Entity/Search.class.php,True
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,ProjectLibrary_SDO_Core_Application,system/libs/ProjectLibrary/SDO/Core/Application.class.php,True
system/libs/ProjectLibrary/SDO/Core/IO/FileApplication.class.php,ProjectLibrary_SDO_Core_DB,system/libs/ProjectLibrary/SDO/Core/DB.class.php,True
system/libs/ProjectLibrary/SDO/Core/Util/EntityManager.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/ProjectLibrary/SDO/Core/Util/EntityManager.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,ProjectLibrary_SDO_Core_Validator,system/libs/ProjectLibrary/SDO/Core/Validator.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,ProjectLibrary_SDO_Core_Validator_Test_UniqueProfileEmail,system/libs/ProjectLibrary/SDO/Core/Validator/Test/UniqueProfileEmail.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,Validator_Test_Email,system/libs/CoreLibrary/Validator/Test/Email.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,Validator_Test_NotEmpty,system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,Validator_Test_Numeric_UnsignedInteger,system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,Validator_Test_String,system/libs/CoreLibrary/Validator/Test/String.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Categorias.class.php,Validator_Tester,system/libs/CoreLibrary/Validator/Tester.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Exception.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,ProjectLibrary_SDO_Core_Validator,system/libs/ProjectLibrary/SDO/Core/Validator.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,Validator_FileTester,system/libs/CoreLibrary/Validator/FileTester.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,ProjectLibrary_SDO_Core_Validator,system/libs/ProjectLibrary/SDO/Core/Validator.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,ProjectLibrary_SDO_Core_Validator_Test_UniqueProfileEmail,system/libs/ProjectLibrary/SDO/Core/Validator/Test/UniqueProfileEmail.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,Validator_Test_Email,system/libs/CoreLibrary/Validator/Test/Email.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,Validator_Test_NotEmpty,system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,Validator_Test_Numeric_UnsignedInteger,system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,Validator_Test_String,system/libs/CoreLibrary/Validator/Test/String.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Marcas.class.php,Validator_Tester,system/libs/CoreLibrary/Validator/Tester.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,ProjectLibrary_SDO_Core_Validator,system/libs/ProjectLibrary/SDO/Core/Validator.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,ProjectLibrary_SDO_Core_Validator_Test_UniqueProfileEmail,system/libs/ProjectLibrary/SDO/Core/Validator/Test/UniqueProfileEmail.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,Validator_Test_Email,system/libs/CoreLibrary/Validator/Test/Email.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,Validator_Test_NotEmpty,system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,Validator_Test_Numeric_UnsignedInteger,system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,Validator_Test_String,system/libs/CoreLibrary/Validator/Test/String.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Productos.class.php,Validator_Tester,system/libs/CoreLibrary/Validator/Tester.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,ProjectLibrary_SDO_Core_Validator,system/libs/ProjectLibrary/SDO/Core/Validator.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,ProjectLibrary_SDO_Core_Validator_Test_UniqueProfileEmail,system/libs/ProjectLibrary/SDO/Core/Validator/Test/UniqueProfileEmail.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,Validator_Test_Email,system/libs/CoreLibrary/Validator/Test/Email.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,Validator_Test_NotEmpty,system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,Validator_Test_Numeric_UnsignedInteger,system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,Validator_Test_String_NoHTML,system/libs/CoreLibrary/Validator/Test/String/NoHTML.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/User.class.php,Validator_Tester,system/libs/CoreLibrary/Validator/Tester.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/Excel.class.php,ProjectLibrary_SDO_Core_Validator_File,system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/Excel.class.php,Validator_Test_FileUpload_Excel,system/libs/CoreLibrary/Validator/Test/FileUpload/Excel.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/Image.class.php,ProjectLibrary_SDO_Core_Validator_File,system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/Image.class.php,Validator_Test_FileUpload_Image,system/libs/CoreLibrary/Validator/Test/FileUpload/Image.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/MP3.class.php,ProjectLibrary_SDO_Core_Validator_File,system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/MP3.class.php,Validator_Test_FileUpload_MP3,,False
system/libs/ProjectLibrary/SDO/Core/Validator/File/Pdf.class.php,ProjectLibrary_SDO_Core_Validator_File,system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/Pdf.class.php,Validator_Test_FileUpload_PDF,system/libs/CoreLibrary/Validator/Test/FileUpload/PDF.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/Word.class.php,ProjectLibrary_SDO_Core_Validator_File,system/libs/ProjectLibrary/SDO/Core/Validator/File.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/File/Word.class.php,Validator_Test_FileUpload_Word,system/libs/CoreLibrary/Validator/Test/FileUpload/Word.class.php,True
system/libs/ProjectLibrary/SDO/Core/Validator/Test/UniqueClusterEmail.class.php,ProjectLibrary_SDO_Core_Application_Cluster,,False
system/libs/ProjectLibrary/SDO/Core/Validator/Test/UniqueProfileEmail.class.php,ProjectLibrary_SDO_Core_Application_User,system/libs/ProjectLibrary/SDO/Core/Application/User.class.php,True
system/libs/Zend/Exception.php,Exception,PHPMailer/src/Exception.php,True
system/libs/Zend/Loader.php,Zend_Exception,system/libs/Zend/Exception.php,True
system/libs/Zend/Locale.php,Zend_Locale_Data,system/libs/Zend/Locale/Data.php,True
system/libs/Zend/Locale.php,Zend_Locale_Data_Translation,system/libs/Zend/Locale/Data/Translation.php,True
system/libs/Zend/Locale.php,Zend_Locale_Exception,system/libs/Zend/Locale/Exception.php,True
system/libs/Zend/Translate.php,Zend_Loader,system/libs/Zend/Loader.php,True
system/libs/Zend/Translate.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Loader/Exception.php,Zend_Exception,system/libs/Zend/Exception.php,True
system/libs/Zend/Loader/PluginLoader.php,Zend_Loader,system/libs/Zend/Loader.php,True
system/libs/Zend/Loader/PluginLoader.php,Zend_Loader_PluginLoader,system/libs/Zend/Loader/PluginLoader.php,True
system/libs/Zend/Loader/PluginLoader.php,Zend_Loader_PluginLoader_Exception,system/libs/Zend/Loader/PluginLoader/Exception.php,True
system/libs/Zend/Loader/PluginLoader/Exception.php,Zend_Loader_Exception,system/libs/Zend/Loader/Exception.php,True
system/libs/Zend/Locale/Data.php,Zend_Locale,system/libs/Zend/Locale.php,True
system/libs/Zend/Locale/Data.php,Zend_Locale,system/libs/Zend/Locale.php,True
system/libs/Zend/Locale/Data.php,Zend_Locale_Exception,system/libs/Zend/Locale/Exception.php,True
system/libs/Zend/Locale/Data.php,path,,False
system/libs/Zend/Locale/Exception.php,Zend_Exception,system/libs/Zend/Exception.php,True
system/libs/Zend/Locale/Format.php,Zend_Locale,system/libs/Zend/Locale.php,True
system/libs/Zend/Locale/Format.php,Zend_Locale_Data,system/libs/Zend/Locale/Data.php,True
system/libs/Zend/Locale/Format.php,Zend_Locale_Format,system/libs/Zend/Locale/Format.php,True
system/libs/Zend/Locale/Format.php,Zend_Locale_Math,system/libs/Zend/Locale/Math.php,True
system/libs/Zend/Locale/Format.php,Zend_Locale,system/libs/Zend/Locale.php,True
system/libs/Zend/Locale/Format.php,Zend_Locale_Exception,system/libs/Zend/Locale/Exception.php,True
system/libs/Zend/Locale/Math/Exception.php,Zend_Exception,system/libs/Zend/Exception.php,True
system/libs/Zend/Locale/Math/PhpMath.php,Zend_Locale_Math_PhpMath,system/libs/Zend/Locale/Math/PhpMath.php,True
system/libs/Zend/Locale/Math/PhpMath.php,Zend_Locale_Math,system/libs/Zend/Locale/Math.php,True
system/libs/Zend/Locale/Math/PhpMath.php,Zend_Locale_Math_Exception,system/libs/Zend/Locale/Math/Exception.php,True
system/libs/Zend/Translate/Adapter.php,RecursiveDirectoryIterator,,False
system/libs/Zend/Translate/Adapter.php,RecursiveIteratorIterator,,False
system/libs/Zend/Translate/Adapter.php,Zend_Locale,system/libs/Zend/Locale.php,True
system/libs/Zend/Translate/Adapter.php,RecursiveDirectoryIterator,,False
system/libs/Zend/Translate/Adapter.php,RecursiveIteratorIterator,,False
system/libs/Zend/Translate/Adapter.php,Zend_Locale,system/libs/Zend/Locale.php,True
system/libs/Zend/Translate/Adapter.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter.php,locale,,False
system/libs/Zend/Translate/Exception.php,Zend_Exception,system/libs/Zend/Exception.php,True
system/libs/Zend/Translate/Adapter/Array.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/Array.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter/Csv.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/Csv.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter/Gettext.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/Gettext.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter/Qt.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/Qt.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter/Tbx.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/Tbx.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter/Tmx.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/Tmx.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter/Xliff.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/Xliff.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/libs/Zend/Translate/Adapter/XmlTm.php,Zend_Translate_Adapter,system/libs/Zend/Translate/Adapter.php,True
system/libs/Zend/Translate/Adapter/XmlTm.php,Zend_Translate_Exception,system/libs/Zend/Translate/Exception.php,True
system/view/AudioMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/AudioMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/AudioMain.php,Util_String,system/libs/CoreLibrary/Util/String.class.php,True
system/view/AudioMultimedia.php,Util_String,system/libs/CoreLibrary/Util/String.class.php,True
system/view/AudioView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/BenefitsMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/BenefitsMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/BenefitsView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/CategoriasView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/ClusterMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/ClusterMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/ClusterView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/InventarioLogMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/InventarioLogMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/InventarioLogView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/InventarioMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/InventarioMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/InventarioSucursalMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/InventarioSucursalMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/InventarioSucursalView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/InventarioView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/LogMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/LogMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/LogView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/MarcasMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/MarcasMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/MarcasView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/ProductosView.php,ProjectLibrary_SDO_Core_Application_Categorias,system/libs/ProjectLibrary/SDO/Core/Application/Categorias.class.php,True
system/view/ProductosView.php,ProjectLibrary_SDO_Core_Application_FileManagement,system/libs/ProjectLibrary/SDO/Core/Application/FileManagement.class.php,True
system/view/ProductosView.php,ProjectLibrary_SDO_Core_Application_Marcas,system/libs/ProjectLibrary/SDO/Core/Application/Marcas.class.php,True
system/view/ReporteMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/ReporteMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/ReporteView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/RequisicionesMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/RequisicionesMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/RequisicionesView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/SucursalesMain.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
system/view/SucursalesMain.php,ProjectLibrary_SDO_Core_Application_Form,system/libs/ProjectLibrary/SDO/Core/Application/Form.class.php,True
system/view/SucursalesView.php,ProjectLibrary_FrontEnd_FO_Authentification,system/libs/ProjectLibrary/FrontEnd/FO/Authentification.class.php,True
